Device ID,First Backup Status,First Backup Size,System Settings Backup,Time Taken,OS Platform,Device OS,User ID
689507,Complete,3706.47,Not Backed Up,0:31,Windows,Win 10,609425
689505,Complete,16882.08,Not Backed Up,33:49,Mac OS X,High Sierra,609424
689503,Complete,3214.76,Not Backed Up,1:22,Mac OS X,El Capitan,609423
689484,Complete,146.92,Not Backed Up,0:00,Mac OS X,El Capitan,609417
689479,Complete,43.37,Not Backed Up,0:00,Mac OS X,Catalina,609413
689477,Complete,276.03,Not Backed Up,1:03,Mac OS X,Yosemite,609412
689476,Complete,16228.94,Not Backed Up,15:00,Mac OS X,El Capitan,265908
689475,Complete,15293.59,Not Backed Up,63:07,Mac OS X,Yosemite,609411
689468,Complete,185.82,Not Backed Up,0:01,Mac OS X,High Sierra,609407
687638,Complete,816.95,Not Backed Up,0:01,Mac OS X,El Capitan,184339
686794,Complete,57.97,Not Backed Up,0:01,Windows,Win 7,607575
684934,Complete,89.72,Not Backed Up,0:01,Windows,Win 7,606779
681738,Complete,1091.76,Not Backed Up,0:46,Mac OS X,Mojave,603876
680563,Complete,90.90,Not Backed Up,0:01,Windows,Win 7,239362
679978,Complete,3092.19,Not Backed Up,4:02,Windows,Win 7,604066
679312,Complete,1154.34,Not Backed Up,4:30,Windows,Win 7,603630
679248,Complete,62868.68,Not Backed Up,247:05,Mac OS X,Mojave,239942
675701,Complete,123.53,Not Backed Up,4:20,Windows,Win 7,246226
673031,Complete,102.04,Not Backed Up,0:01,Windows,Win 7,240184
671959,Complete,75.59,Not Backed Up,0:02,Windows,Win 10,238625
671917,Complete,29644.87,Not Backed Up,3:51,Windows,Win 7,239967
671836,Complete,91.29,Not Backed Up,0:01,Windows,Win 10,523560
669524,Complete,113.34,Not Backed Up,0:20,Windows,Win 7,239362
669410,Complete,1421.31,Not Backed Up,0:06,Windows,Win 7,245416
664964,Complete,40.61,Not Backed Up,0:00,Mac OS X,El Capitan,146880
664702,Complete,1.89,Not Backed Up,0:00,Mac OS X,Mojave,404406
663809,Complete,930.97,Not Backed Up,0:23,Windows,Win 10,241009
658093,Complete,51.49,Not Backed Up,0:04,Windows,Win 10,590881
656664,Complete,196.32,Not Backed Up,0:04,Windows,Win 10,590232
655301,Complete,89.15,Not Backed Up,0:02,Windows,Win 7,589523
654640,Complete,327.60,Not Backed Up,1:17,Windows,Win 10,424588
654334,Complete,238.53,Not Backed Up,0:05,Windows,Win 7,240184
653003,Complete,1.49,Not Backed Up,0:00,Mac OS X,El Capitan,246225
650908,Complete,12008.73,Not Backed Up,13:42,Windows,Win 7,238861
650695,Complete,1.20,Not Backed Up,0:00,Mac OS X,High Sierra,581123
650621,Complete,90.81,Not Backed Up,0:03,Mac OS X,Mojave,581084
650616,Complete,89.48,Not Backed Up,0:02,Windows,Win 7,581081
650615,Complete,97.16,Not Backed Up,0:02,Windows,Win 7,581080
649320,Complete,93.98,Not Backed Up,0:01,Windows,Win 10,283748
645527,Complete,95.68,Not Backed Up,0:14,Windows,Win 7,245526
645192,Complete,89.27,Not Backed Up,0:10,Windows,Win 7,577522
645186,Complete,106.25,Not Backed Up,0:14,Windows,Win 10,577520
645069,Complete,89.09,Not Backed Up,0:02,Windows,Win 7,238749
645018,Complete,75.04,Not Backed Up,0:16,Windows,Win 7,237851
643980,Complete,114.17,Not Backed Up,0:26,Windows,Win 7,238219
639262,Complete,5539.61,Not Backed Up,22:32,Windows,Win 7,407644
639189,Complete,89.51,Not Backed Up,0:02,Windows,Win 7,571311
638793,Complete,1.31,Not Backed Up,0:00,Mac OS X,Sierra,571023
638750,Complete,91.72,Not Backed Up,0:01,Windows,Win 7,570991
635010,Complete,58.85,Not Backed Up,0:02,Windows,Win 7,475548
632975,Complete,600.14,Not Backed Up,0:54,Windows,Win 10,237663
632930,Complete,24608.16,Not Backed Up,13:07,Mac OS X,El Capitan,237867
625308,Complete,29574.60,Not Backed Up,1:42,Mac OS X,Mojave,162094
620883,Complete,66.85,Not Backed Up,0:01,Windows,Win 7,238062
619068,Complete,246.96,Not Backed Up,0:02,Windows,Win 7,561038
618305,Complete,0.61,Not Backed Up,0:00,Mac OS X,Sierra,247465
618153,Complete,245.12,Not Backed Up,0:20,Windows,Win 7,560588
617906,Complete,153143.19,Not Backed Up,4:10,Mac OS X,Sierra,236806
617801,Complete,87.35,Not Backed Up,0:02,Mac OS X,Catalina,560246
609985,Complete,623.29,Not Backed Up,0:23,Windows,Win 10,249241
607012,Complete,109.51,Not Backed Up,0:05,Windows,Win 7,237650
602600,Complete,11079.89,Not Backed Up,4:48,Mac OS X,El Capitan,437140
602143,Complete,88.84,Not Backed Up,0:17,Windows,Win 7,551922
600117,Complete,31382.95,Not Backed Up,4:06,Windows,Win 7,205013
598324,Complete,46043.86,Not Backed Up,13:19,Mac OS X,El Capitan,270605
597236,Complete,57.94,Not Backed Up,0:01,Mac OS X,Mojave,237348
597045,Complete,420.56,Not Backed Up,0:08,Mac OS X,Catalina,549720
596847,Complete,1.38,Not Backed Up,0:00,Mac OS X,Mojave,318766
596845,Complete,227.56,Not Backed Up,0:01,Mac OS X,Catalina,534960
595744,Complete,38096.43,Not Backed Up,7:00,Mac OS X,El Capitan,245823
595457,Complete,21175.00,Not Backed Up,13:36,Mac OS X,El Capitan,245307
595419,Complete,6207.09,Not Backed Up,30:42,Mac OS X,Mojave,547666
593077,Complete,64.91,Not Backed Up,0:01,Windows,Win 7,237602
592827,Complete,724.15,Not Backed Up,0:01,Mac OS X,Mojave,516302
592789,Complete,930.63,Not Backed Up,0:33,Mac OS X,Mojave,388446
591168,Complete,12724.00,Not Backed Up,0:43,Windows,Win 10,237975
590226,Complete,11432.78,Not Backed Up,1:06,Windows,Win 7,242628
589880,Complete,20748.14,Not Backed Up,2:30,Windows,Win 7,238558
587743,Complete,3582.82,Not Backed Up,5:14,Mac OS X,High Sierra,248159
587723,Complete,134.78,Not Backed Up,0:02,Windows,Win 7,154836
585156,Complete,604.74,Not Backed Up,0:39,Windows,Win 7,134390
583365,Complete,68.21,Not Backed Up,0:03,Windows,Win 7,237429
580123,Complete,29306.67,Not Backed Up,2:25,Windows,Win 7,288150
579328,Complete,580.85,Not Backed Up,0:37,Windows,Win 7,237703
576057,Complete,86.84,Not Backed Up,0:02,Windows,Win 7,245426
575784,Complete,2368.41,Not Backed Up,0:09,Mac OS X,Mojave,536548
575520,Complete,63.12,Not Backed Up,0:04,Windows,Win 7,286009
574487,Complete,14.15,Not Backed Up,0:00,Mac OS X,Catalina,161627
573293,Complete,3338.13,Not Backed Up,2:40,Windows,Win 7,535032
572054,Complete,86.75,Not Backed Up,0:02,Windows,Win 7,134390
570793,Complete,101.73,Not Backed Up,0:04,Windows,Win 7,237690
566746,Complete,1.44,Not Backed Up,0:00,Mac OS X,Mojave,237173
563393,Complete,5.09,Not Backed Up,0:00,Mac OS X,Mojave,156139
562070,Complete,31.77,Not Backed Up,0:01,Mac OS X,El Capitan,523831
561748,Complete,87.41,Not Backed Up,0:02,Windows,Win 7,523831
560234,Complete,145.64,Not Backed Up,0:03,Windows,Win 7,522597
555856,Complete,88.81,Not Backed Up,0:02,Windows,Win 7,519311
554533,Complete,10817.39,Not Backed Up,88:10,Mac OS X,Yosemite,518577
554333,Complete,9368.37,Not Backed Up,7:46,Mac OS X,Catalina,424570
553451,Complete,5270.62,Not Backed Up,5:44,Windows,Win 7,238302
553402,Complete,158930.05,Not Backed Up,20:20,Mac OS X,El Capitan,237867
553169,Complete,89.33,Not Backed Up,0:02,Windows,Win 7,245638
553034,Complete,89.69,Not Backed Up,0:02,Windows,Win 7,237671
553000,Complete,90.73,Not Backed Up,0:02,Windows,Win 7,451514
551990,Complete,7980.28,Not Backed Up,43:23,Mac OS X,Mojave,516060
550611,Complete,815.28,Not Backed Up,1:13,Mac OS X,High Sierra,515261
550431,Complete,41519.57,Not Backed Up,11:27,Mac OS X,Mojave,151581
550239,Complete,1263.75,Not Backed Up,1:04,Mac OS X,El Capitan,514416
548356,Complete,3246.16,Not Backed Up,4:36,Windows,Win 10,245436
547511,Complete,7.33,Not Backed Up,0:00,Mac OS X,El Capitan,512229
546050,Complete,42877.19,Not Backed Up,16:55,Mac OS X,High Sierra,511411
538905,Complete,69.83,Not Backed Up,0:07,Windows,Win 7,237602
536252,Complete,1.64,Not Backed Up,0:01,Mac OS X,Mojave,482642
536202,Complete,1.43,Not Backed Up,0:01,Mac OS X,El Capitan,265594
532102,Complete,3796.00,Not Backed Up,0:06,Mac OS X,El Capitan,240654
530622,Complete,112.44,Not Backed Up,0:03,Windows,Win 7,321842
528708,Complete,1.41,Not Backed Up,0:00,Mac OS X,El Capitan,244961
528229,Complete,3.25,Not Backed Up,0:02,Mac OS X,El Capitan,475548
526802,Complete,28037.68,Not Backed Up,3:39,Windows,Win 10,284703
525936,Complete,2143.67,Not Backed Up,7:27,Mac OS X,Catalina,473636
525385,Complete,520.60,Not Backed Up,0:16,Mac OS X,Sierra,237720
525046,Complete,1.44,Not Backed Up,0:00,Mac OS X,Sierra,275455
522932,Complete,429.31,Not Backed Up,0:34,Windows,Win 7,244877
522836,Complete,57.87,Not Backed Up,0:02,Windows,Win 7,308228
522261,Complete,26975.80,Not Backed Up,4:37,Windows,Win 7,468418
522228,Complete,704.82,Not Backed Up,0:39,Windows,Win 7,468395
522053,Complete,122.24,Not Backed Up,0:03,Windows,Win 7,237630
521641,Complete,214.21,Not Backed Up,0:09,Windows,Win 7,468066
520051,Complete,56.28,Not Backed Up,0:02,Windows,Win 7,239076
519350,Complete,29075.75,Not Backed Up,2:42,Windows,Win 7,238114
517343,Complete,148629.70,Not Backed Up,27:36,Mac OS X,El Capitan,236806
517336,Complete,3670.31,Not Backed Up,5:18,Mac OS X,Mojave,237153
515522,Complete,712.73,Not Backed Up,0:10,Windows,Win 7,238408
514000,Never Backed Up,-,Not Backed Up,-,Windows,Unknown,238114
513133,Complete,32684.54,Not Backed Up,8:10,Windows,Win 7,458645
508462,Complete,90.42,Not Backed Up,0:05,Windows,Win 7,232764
506353,Complete,10.82,Not Backed Up,0:00,Mac OS X,El Capitan,448053
504950,Complete,19299.96,Not Backed Up,12:43,Windows,Win 7,451514
502461,Complete,651.83,Not Backed Up,1:03,Mac OS X,Mojave,448641
501402,Complete,87.64,Not Backed Up,0:03,Windows,Win 7,448053
501399,Complete,93.50,Not Backed Up,0:03,Windows,Win 7,448049
499686,Complete,3.07,Not Backed Up,0:00,Mac OS X,Mojave,237591
497996,Complete,52.64,Not Backed Up,0:00,Windows,Win 7,162381
496191,Complete,1113.50,Not Backed Up,7:06,Mac OS X,Sierra,443970
494625,Complete,87.70,Not Backed Up,0:02,Windows,Win 7,237770
492599,Complete,13.70,Not Backed Up,0:00,Mac OS X,El Capitan,250576
490247,Complete,1140.29,Not Backed Up,1:07,Windows,Win 7,151583
489265,Complete,215.91,Not Backed Up,0:03,Windows,Win 7,438330
488273,Complete,86.65,Not Backed Up,0:02,Windows,Win 7,437558
487726,Complete,2409.05,Not Backed Up,0:21,Windows,Win 7,437140
485642,Complete,9.77,Not Backed Up,0:03,Mac OS X,High Sierra,152093
484543,Complete,52.00,Not Backed Up,0:02,Windows,Win 7,237587
484286,Complete,117.95,Not Backed Up,0:03,Windows,Win 7,237259
483821,Complete,319.47,Not Backed Up,0:03,Windows,Win 7,433643
483389,Complete,885.08,Not Backed Up,0:47,Windows,Win 10,371563
482726,Complete,12224.30,Not Backed Up,27:16,Mac OS X,El Capitan,431250
479280,Complete,333.44,Not Backed Up,0:15,Windows,Win 7,245483
478567,Complete,621.64,Not Backed Up,0:31,Windows,Win 7,426871
478034,Complete,18075.21,Not Backed Up,0:51,Windows,Win 7,304403
475498,Complete,37679.36,Not Backed Up,69:27,Mac OS X,Mojave,426065
475386,Complete,5561.67,Not Backed Up,5:08,Windows,Win 7,414848
474283,Complete,16500.97,Not Backed Up,10:05,Windows,Win 7,134390
473675,Complete,4629.87,Not Backed Up,21:20,Windows,Win 7,242371
473662,Complete,6015.61,Not Backed Up,6:45,Windows,Win 7,360021
473252,Complete,143.44,Not Backed Up,0:02,Mac OS X,Catalina,424540
472007,Complete,97.00,Not Backed Up,0:02,Mac OS X,Mojave,423284
471746,Complete,58.43,Not Backed Up,0:02,Windows,Win 7,423016
471279,Complete,359.35,Not Backed Up,0:09,Windows,Win 7,242993
470365,Complete,67.44,Not Backed Up,0:02,Windows,Win 10,422033
467283,Complete,471.73,Not Backed Up,1:27,Mac OS X,Catalina,418884
465382,Complete,6300.24,Not Backed Up,10:40,Windows,Win 10,235408
463671,Complete,106.56,Not Backed Up,0:05,Windows,Win 10,238921
461843,Complete,168960.92,Not Backed Up,39:34,Mac OS X,Catalina,245562
461556,Complete,133.87,Not Backed Up,0:03,Windows,Win 7,382003
458361,Complete,362.92,Not Backed Up,0:15,Windows,Win 7,245514
455033,Complete,383.35,Not Backed Up,0:08,Windows,Win 7,408420
453346,Complete,143.66,Not Backed Up,0:02,Windows,Win 7,238756
448893,Complete,92.77,Not Backed Up,0:02,Windows,Win 7,404129
447785,Complete,2.32,Not Backed Up,0:00,Mac OS X,Mojave,402379
441077,Complete,109.82,Not Backed Up,0:02,Mac OS X,Mojave,237765
440773,Complete,143.80,Not Backed Up,0:04,Windows,Win 10,165065
438514,Complete,56.67,Not Backed Up,0:03,Windows,Win 7,286009
437662,Complete,91.06,Not Backed Up,0:02,Windows,Win 7,393794
433494,Complete,68.47,Not Backed Up,0:02,Windows,Win 7,303025
432949,Complete,68.76,Not Backed Up,0:02,Windows,Win 7,239973
431889,Complete,94.48,Not Backed Up,0:03,Windows,Win 7,180517
430077,Complete,31.57,Not Backed Up,0:02,Windows,Win 7,384557
429180,Complete,143.88,Not Backed Up,0:02,Windows,Unknown,239973
426787,Complete,106.94,Not Backed Up,0:03,Windows,Unknown,242993
424845,Complete,112.17,Not Backed Up,0:03,Windows,Unknown,180517
422247,Complete,130.43,Not Backed Up,0:02,Windows,Unknown,382003
421384,Complete,79229.96,Not Backed Up,11:36,Windows,Win 7,238114
419992,Complete,6977.20,Not Backed Up,2:50,Windows,Win 7,206310
419217,Complete,58.39,Not Backed Up,0:02,Windows,Win 7,286009
419144,Complete,197.57,Not Backed Up,0:21,Windows,Win 7,379345
419036,Complete,291213.00,Not Backed Up,722:17,Mac OS X,Mojave,379221
418889,Complete,134.92,Not Backed Up,0:02,Windows,Win 7,360021
410791,Complete,65.07,Not Backed Up,0:02,Windows,Win 7,237341
410723,Complete,92.03,Not Backed Up,0:02,Windows,Win 7,206310
410633,Complete,906.43,Not Backed Up,0:03,Windows,Unknown,206310
407727,Complete,97.44,Not Backed Up,0:19,Windows,Win 7,240560
403336,Complete,150.09,Not Backed Up,0:04,Windows,Win 10,201995
401662,Complete,78.86,Not Backed Up,0:07,Mac OS X,High Sierra,247671
401641,Complete,1595.14,Not Backed Up,1:36,Windows,Unknown,286009
400276,Complete,93.49,Not Backed Up,0:02,Windows,Win 7,359180
400188,Complete,3.36,Not Backed Up,0:00,Mac OS X,El Capitan,360972
399158,Complete,487.19,Not Backed Up,0:07,Windows,Unknown,360021
398602,Complete,490.00,Not Backed Up,0:08,Windows,Unknown,359180
397057,Complete,11483.68,Not Backed Up,36:53,Mac OS X,El Capitan,349973
396615,Complete,4.08,Not Backed Up,0:00,Mac OS X,Catalina,357129
396467,Complete,1.42,Not Backed Up,0:00,Mac OS X,Sierra,356977
395681,Complete,1.45,Not Backed Up,0:00,Mac OS X,Yosemite,266500
394279,Complete,2782.72,Not Backed Up,1:02,Windows,Win 7,237683
394245,Complete,280.70,Not Backed Up,0:07,Windows,Win 7,237781
394204,Complete,16729.34,Not Backed Up,79:18,Mac OS X,Sierra,350311
387336,Complete,79556.73,Not Backed Up,70:07,Mac OS X,El Capitan,347146
385585,Complete,488.26,Not Backed Up,0:10,Windows,Win 7,345812
383835,Complete,18970.64,Not Backed Up,4:26,Windows,Win 7,240240
369512,Complete,102.08,Not Backed Up,0:06,Windows,Win 7,269109
368955,Complete,3840.75,Not Backed Up,2:38,Windows,Win 7,240318
367902,Complete,263.15,Not Backed Up,0:03,Windows,Win 10,200285
362497,Complete,101.94,Not Backed Up,0:02,Windows,Win 7,134390
362216,Complete,110.73,Not Backed Up,0:14,Mac OS X,Catalina,328332
355941,Complete,2.90,Not Backed Up,0:00,Mac OS X,El Capitan,325691
355510,Complete,102.31,Not Backed Up,0:02,Windows,Win 7,324910
354873,Complete,10969.16,Not Backed Up,6:03,Mac OS X,Catalina,324732
352284,Complete,1.46,Not Backed Up,0:00,Mac OS X,Mojave,318022
349512,Complete,60.42,Not Backed Up,0:02,Windows,Win 7,267502
347574,Complete,8949.07,Not Backed Up,0:44,Windows,Unknown,321842
347572,Complete,1578.50,Not Backed Up,0:42,Windows,Win 7,321842
344023,Complete,101.34,Not Backed Up,0:02,Windows,Unknown,237259
343429,Complete,2.31,Not Backed Up,0:00,Mac OS X,Mojave,265832
342207,Complete,92719.69,Not Backed Up,50:14,Mac OS X,Mojave,249329
341584,Complete,183.34,Not Backed Up,0:22,Windows,Win 7,245929
340798,Complete,42.59,Not Backed Up,0:01,Mac OS X,Mojave,268765
340017,Complete,359.81,Not Backed Up,0:13,Windows,Win 7,244877
339398,Complete,2.81,Not Backed Up,0:00,Mac OS X,Sierra,237670
338999,Complete,943.21,Not Backed Up,5:12,Mac OS X,Yosemite,316074
335226,Complete,74.86,Not Backed Up,0:02,Windows,Win 7,308228
334502,Complete,291.09,Not Backed Up,0:02,Mac OS X,Mojave,195044
333823,Complete,266.48,Not Backed Up,0:05,Windows,Win 7,306947
330654,Complete,2.52,Not Backed Up,0:00,Mac OS X,Unknown,245393
330640,Complete,235.72,Not Backed Up,0:05,Windows,Win 7,304403
330616,Complete,2236.60,Not Backed Up,1:16,Windows,Win 7,304384
330448,Complete,284.27,Not Backed Up,0:05,Windows,Win 7,238607
329561,Complete,2326.22,Not Backed Up,3:09,Mac OS X,Mojave,303712
328987,Complete,14370.78,Not Backed Up,136:20,Mac OS X,Mojave,303373
328866,Complete,3666.70,Not Backed Up,12:53,Windows,Win 7,303333
328739,Complete,8538.31,Not Backed Up,25:04,Windows,Win 7,270748
328362,Complete,108.93,Not Backed Up,0:02,Windows,Unknown,303025
327648,Complete,409.13,Not Backed Up,0:23,Windows,Win 7,237635
327068,Complete,5709.25,Not Backed Up,1:02,Windows,Win 7,302044
325034,Complete,161.22,Not Backed Up,0:04,Windows,Win 10,237651
324833,Complete,1051.92,Not Backed Up,0:19,Windows,Unknown,242993
323604,Complete,6303.22,Not Backed Up,22:04,Mac OS X,El Capitan,297402
323463,Complete,131.77,Not Backed Up,0:01,Mac OS X,Mojave,237240
323395,Complete,1222.69,Not Backed Up,0:09,Windows,Win 10,293516
322959,Complete,3258.60,Not Backed Up,0:10,Windows,Win 10,293275
322934,Complete,672.84,Not Backed Up,0:04,Windows,Win 10,162381
322755,Complete,28794.99,Not Backed Up,1:40,Windows,Win 7,284703
322021,Complete,332.87,Not Backed Up,0:03,Windows,Win 7,292619
321139,Complete,133.16,Not Backed Up,0:02,Windows,Win 7,240240
320214,Complete,152.96,Not Backed Up,0:02,Windows,Unknown,240240
320211,Complete,110.73,Not Backed Up,0:02,Windows,Win 7,237278
320202,Complete,136.28,Not Backed Up,0:02,Windows,Win 7,237620
320018,Complete,82921.73,Not Backed Up,1:49,Windows,Unknown,284678
318674,Complete,107.72,Not Backed Up,0:02,Windows,Win 10,201856
318663,Complete,111.13,Not Backed Up,0:02,Windows,Win 7,238658
318422,Complete,178.93,Not Backed Up,0:07,Windows,Win 7,238658
317771,Complete,248.99,Not Backed Up,0:20,Windows,Win 7,163741
316997,Complete,53.41,Not Backed Up,0:05,Windows,Win 7,237975
316434,Complete,4902.61,Not Backed Up,1:39,Windows,Win 7,288150
316359,Complete,106.64,Not Backed Up,0:49,Mac OS X,Unknown,245267
315722,Complete,2.86,Not Backed Up,0:00,Mac OS X,Sierra,201936
314839,Complete,2159.02,Not Backed Up,10:06,Mac OS X,Mojave,287329
314788,Complete,80.98,Not Backed Up,0:02,Windows,Win 7,237359
314059,Complete,1659.34,Not Backed Up,0:55,Windows,Win 8.1,237700
313089,Complete,57.14,Not Backed Up,0:01,Windows,Win 7,286009
311015,Complete,5160.64,Not Backed Up,1:01,Windows,Win 7,284704
311014,Complete,10828.89,Not Backed Up,1:15,Windows,Win 7,284703
310955,Complete,10063.52,Not Backed Up,1:52,Windows,Win 7,284678
308605,Complete,46776.67,Not Backed Up,2:48,Windows,Win 7,245735
306520,Complete,3187.06,Not Backed Up,0:44,Windows,Win 7,281996
304172,Complete,3778.69,Not Backed Up,20:26,Mac OS X,Sierra,280657
304140,Complete,4657.28,Not Backed Up,4:44,Windows,Win 7,280639
303264,Complete,98.41,Not Backed Up,0:02,Windows,Win 7,279571
301763,Complete,3.48,Not Backed Up,0:00,Mac OS X,Catalina,278742
299511,Complete,100.97,Not Backed Up,0:04,Windows,Win 7,237703
297975,Complete,19836.91,Not Backed Up,19:21,Windows,Win 7,180517
297818,Complete,350.75,Not Backed Up,0:03,Windows,Win 7,273233
291587,Complete,229.76,Not Backed Up,0:38,Windows,Win 10,269261
291557,Complete,205.63,Not Backed Up,0:02,Windows,Win 7,269217
291351,Complete,1068.31,Not Backed Up,1:20,Windows,Unknown,269109
289413,Complete,7.21,Not Backed Up,0:00,Mac OS X,Yosemite,237867
289169,Complete,115.05,Not Backed Up,0:03,Windows,Win 7,267502
289064,Complete,10257.10,Not Backed Up,3:10,Windows,Win 7,267457
287779,Complete,31458.96,Not Backed Up,121:02,Mac OS X,Unknown,266500
286983,Complete,117.13,Not Backed Up,0:03,Windows,Win 7,265908
286592,Complete,425.57,Not Backed Up,0:56,Windows,Win 10,245611
286520,Complete,1.35,Not Backed Up,0:00,Mac OS X,Catalina,265607
286036,Complete,765.35,Not Backed Up,13:58,Mac OS X,Unknown,238114
284658,Complete,78684.31,Not Backed Up,9:54,Windows,Win 7,245735
284402,Complete,4598.42,Not Backed Up,0:21,Windows,Win 7,238607
284125,Complete,47482.35,Not Backed Up,3:40,Windows,Win 7,242034
283936,Complete,2364.27,Not Backed Up,1:16,Windows,Win 7,245361
281770,Complete,3452.93,Not Backed Up,11:00,Mac OS X,Sierra,245519
280601,Complete,259.33,Not Backed Up,1:07,Mac OS X,El Capitan,245453
279896,Complete,36.39,Not Backed Up,0:00,Mac OS X,Mojave,158739
279882,Complete,2697.64,Not Backed Up,1:59,Windows,Win 7,245514
278949,Complete,6758.64,Not Backed Up,1:44,Windows,Win 10,250497
278881,Complete,3469.37,Not Backed Up,0:53,Windows,Win 7,245483
